Time,Fx,Fy,Fz,Tx,Ty,Tz,
401.9,-68.54956,9.03575,256.8063,1.891872,-21.23329,11.69328, 
402,-97.06371,5.529575,245.9598,2.815623,-24.38505,9.965102, 
402.1,-100.7263,15.24114,255.3131,1.664418,-24.61711,8.437547, 
402.2,-117.7318,48.11659,219.1569,-0.416531,-31.33586,5.576526, 
402.3,-142.0365,79.21299,194.3978,-3.720997,-35.39614,3.623087, 
402.4,-11.65952,45.27258,277.3878,0.033864,-14.33337,7.058568, 
402.5,-23.76158,13.61639,314.4099,5.695669,-13.82823,9.724212, 
402.6,-101.3234,23.73498,280.1663,5.205858,-22.74611,10.68802, 
402.7,-197.0078,7.868175,256.3557,7.123901,-37.23298,13.01936, 
402.8,-183.1737,12.94942,258.0155,7.823837,-28.99913,11.53196, 
402.9,-73.28044,16.76039,293.9145,7.497669,-17.22007,11.2623, 
403,-209.8177,12.96604,247.4398,6.849773,-34.79536,11.59747, 
403.1,-170.2402,8.780525,270.9108,4.42577,-31.66801,11.86136, 
403.2,-96.46325,-6.917575,298.2123,5.525368,-23.30593,9.560598, 
403.3,-56.44693,2.982963,258.9907,4.077978,-28.85274,8.866776, 
403.4,-69.79621,23.14638,252.4512,0.888054,-34.38123,7.960745, 
403.5,-110.0981,18.9447,253.5338,1.127208,-31.0642,7.30617, 
403.6,-45.13221,0.0083875,298.9978,3.444643,-12.62499,10.10066, 
403.7,-37.30144,-9.239512,264.9514,3.697934,-13.53811,14.13538, 
403.8,-69.98656,8.263013,206.6184,1.766504,-28.15269,11.27934, 
403.9,-72.69855,11.19486,213.488,2.040187,-28.72186,9.235214, 
404,-70.96544,10.23757,208.1394,1.929756,-28.5707,10.17143, 
404.1,-65.77999,12.49895,208.3728,1.819111,-27.6256,10.04264, 
404.2,-66.90879,11.23839,208.3388,2.093977,-28.37468,9.676551, 
404.3,-68.32162,11.45696,207.9931,1.927076,-28.25537,9.882226, 
404.4,-68.12541,11.0695,209.8796,1.928164,-28.3039,9.851172, 
404.5,-67.86517,11.22614,209.2523,1.82783,-27.97815,10.12835, 
404.6,-68.82021,10.28333,210.0873,2.193507,-28.44943,9.889212, 
404.7,-67.04613,10.70826,209.647,2.021529,-27.90667,10.14089, 
404.8,-63.06918,13.8834,198.4818,1.680885,-28.44202,9.826879, 
404.9,-37.0588,29.10025,155.3008,-0.033316,-28.31245,10.04464, 
405,-25.31959,28.63905,134.7986,0.173985,-26.07165,10.30924, 
405.1,-51.39026,21.53224,170.5805,1.669283,-27.4868,10.74375, 
405.2,-94.55105,8.879413,258.9519,3.482041,-24.37916,8.829248, 
405.3,-107.8826,2.417088,276.9941,4.67033,-25.50791,8.485605, 
405.4,-82.1384,15.31016,261.2446,2.704992,-23.62611,9.796515, 
405.5,-61.26812,7.783225,215.5637,3.201827,-24.04933,10.2714, 
405.6,-56.76165,11.21373,212.9388,2.991447,-24.05915,10.6438, 
405.7,-56.98613,21.03741,205.3952,2.289541,-24.92981,10.14835, 
405.8,-69.21479,8.93335,204.9056,3.385502,-26.33054,11.47435, 
405.9,-63.82673,14.70145,207.4447,2.817401,-24.90535,10.8074, 
406,-65.494,15.21985,203.9191,2.167836,-25.28848,11.26519, 
406.1,-63.74892,13.00484,204.1791,1.959316,-25.8115,12.17775, 
406.2,-64.91009,17.08129,203.6251,1.572621,-25.35851,11.19475, 
406.3,-66.43895,13.32985,208.3293,2.143627,-24.38857,11.92505, 
406.4,-68.12505,15.8851,203.0783,2.096386,-25.17914,11.96406, 
406.5,-66.84485,14.88795,203.5966,2.183667,-25.1314,11.56542, 
406.6,-65.39564,22.70163,205.6671,1.346481,-24.60002,12.58844, 
406.7,-48.83541,15.46599,201.569,2.155106,-22.79339,17.66698, 
406.8,-69.85196,34.36166,192.8994,-0.036115,-27.46916,12.4178, 
406.9,-62.42398,20.68551,204.2579,1.31333,-23.79847,12.13267, 
407,-55.8832,14.66159,198.0732,2.055144,-26.55942,12.01073, 
407.1,-41.68199,20.38011,202.1417,1.567554,-22.54877,13.01439, 
407.2,-68.5416,38.34163,210.0789,1.277218,-21.19089,3.826519, 
407.3,38.2659,-164.7308,451.9219,130.8652,84.94569,151.9453, 
407.4,-10.46975,164.5617,-56.08992,-14.14068,-82.21594,-4.252349, 
407.5,61.20462,21.97191,208.0214,3.791483,-4.715208,12.10567, 
407.6,-55.40505,-41.50134,179.5415,11.53775,-41.22207,31.94475, 
407.7,-58.354,-11.35099,169.0315,6.515374,-42.77724,21.20275, 
407.8,-93.31473,7.93645,168.7422,4.01478,-41.8302,14.59314, 
407.9,-133.6012,-19.83861,184.8764,6.744908,-47.4143,17.91548, 
408,-150.842,-20.72815,190.2654,6.756881,-46.71234,15.3924, 
408.1,-93.77293,1.878925,196.4454,2.372743,-28.20881,10.29943, 
408.2,-57.64916,-2.44015,223.2288,7.042166,-33.18611,16.22048, 
408.3,29.73248,-16.917,204.2914,5.864661,-13.80143,11.69629, 
408.4,-0.7342,52.38837,194.7037,-2.327359,-20.66533,3.51402, 
408.5,-19.97641,58.47045,258.8192,-0.992386,-15.53155,5.168548, 
408.6,-81.87426,73.12424,245.7697,-2.942058,-22.25797,3.431682, 
408.7,-114.0443,36.20111,213.7852,0.579064,-27.5794,8.900925, 
408.8,-99.12996,10.12208,201.0254,4.151108,-27.60343,11.88943, 
408.9,-48.04364,13.05095,210.5529,3.438201,-20.6401,10.81882, 
409,-62.65956,18.30396,204.4598,3.11294,-23.95506,10.77621, 
409.1,-65.32227,12.80657,206.0472,4.026042,-23.73744,11.86331, 
409.2,-60.55967,18.3869,207.7265,3.579918,-21.557,12.87207, 
409.3,-64.07654,15.92705,200.6628,4.121451,-22.17803,11.70588, 
409.4,-58.40624,18.4983,201.5001,4.136344,-20.62107,11.99591, 
409.5,-76.96824,18.12322,192.7932,4.414128,-24.94618,14.35651, 
409.6,-58.9732,13.28805,200.9717,4.725198,-22.33048,13.69139, 
409.7,-45.80978,21.38283,200.2413,3.936688,-21.17584,14.25084, 
409.8,11.39911,42.12491,274.9123,6.935132,-6.177637,21.43239, 
409.9,-161.796,43.52384,185.9859,19.67516,-42.75293,17.07993, 
410,-301.9817,-261.5669,288.5863,59.01545,-28.96513,81.98427, 
410.1,-70.90645,91.44711,62.69649,-3.763267,-83.2699,-13.85683, 
410.2,-0.5782125,40.5132,182.3896,1.147698,-35.74857,-0.929847, 
410.3,-79.29591,-46.31515,148.2788,10.08166,-48.76415,32.13074, 
410.4,-144.4519,-35.10921,176.8958,9.200813,-41.80091,24.19999, 
410.5,-138.0112,-52.33109,184.091,10.98271,-45.71244,19.14911, 
410.6,-142.3573,-65.1089,182.5612,13.38809,-49.10606,29.53507, 
410.7,-145.7396,18.32887,186.7045,2.308876,-42.21827,12.14925, 
410.8,-73.32887,2.454375,294.7056,-2.113979,-20.7175,7.924554, 
410.9,-42.80599,-29.081,308.359,6.749195,-9.626555,10.54152, 
411,-47.2961,12.51199,265.2097,1.567537,-18.41338,9.008294, 
411.1,-85.9292,15.20702,229.8378,1.046885,-24.44811,9.399112, 
411.2,-88.35667,18.2041,251.2828,2.303021,-26.28019,9.15319, 
411.3,-112.7749,52.60279,203.515,-1.274717,-30.62086,6.206205, 
411.4,-102.1699,69.22934,208.4506,-2.731996,-30.81199,5.909423, 
411.5,29.02779,37.51942,295.9309,1.193923,-10.05618,6.845164, 
411.6,-55.98029,11.84715,313.9616,6.162664,-17.27247,8.412742, 
411.7,-99.49134,8.611225,297.4746,5.984367,-21.60302,10.13325, 
411.8,-218.4087,10.84562,251.1629,7.369026,-37.74162,11.38748, 
411.9,-148.1889,12.12527,266.3593,8.260275,-24.60966,14.89045, 
412,-108.51,8.861425,295.9199,8.329044,-20.90927,11.32202, 
412.1,-248.2546,12.62744,244.4886,6.067431,-39.51188,11.55836, 
412.2,-160.3349,4.783362,276.1545,4.275428,-31.74737,11.88356, 
412.3,-112.4164,2.5551,291.202,4.569953,-27.9231,8.553513, 
412.4,-45.54761,24.0831,257.7458,1.706061,-29.26466,5.364519, 
412.5,-92.77805,24.39931,267.4619,0.404821,-31.43962,4.68739, 
412.6,-94.34395,21.73122,271.9252,1.1725,-23.69455,6.68231, 
412.7,-39.43042,-2.520962,303.0129,3.323899,-8.394887,9.572777, 
412.8,-51.06908,6.002412,245.2401,2.185971,-17.51036,11.81468, 
412.9,-64.88911,15.2914,207.4122,1.101929,-27.76899,8.668387, 
413,-75.22531,8.308825,207.2572,2.507471,-30.06243,9.52679, 
413.1,-72.42912,12.53041,209.5452,1.64785,-28.25143,9.806577, 
413.2,-70.65927,10.4102,209.3753,2.143031,-28.06251,10.31578, 
413.3,-70.20154,11.33022,208.3388,1.964725,-28.48894,9.642085, 
413.4,-69.17505,11.8875,207.7427,1.962709,-28.22789,9.65417, 
413.5,-69.25829,11.41861,208.367,1.833897,-28.11696,9.878296, 
413.6,-69.27448,11.19525,208.1135,2.034477,-28.03555,9.838024, 
413.7,-70.7706,10.79679,209.0285,2.149679,-28.37381,9.741455, 
413.8,-69.42683,11.17181,209.1215,2.062568,-27.89363,10.02608, 
413.9,-70.01099,11.11234,209.4353,2.010327,-28.18781,9.876239, 
414,-69.86209,10.89775,209.0764,2.045762,-28.1586,9.834215, 
414.1,-69.18454,11.19741,209.6068,2.016526,-27.96305,9.901938, 
414.2,-69.27148,11.09901,208.2738,2.091745,-28.05839,9.868578, 
414.3,-69.56657,10.98549,208.6988,2.176914,-28.15252,9.868342, 
414.4,-68.94611,11.11846,208.7021,2.011684,-27.97161,9.873968, 
414.5,-69.03293,11.53089,208.8307,2.008053,-28.04556,9.818234, 
414.6,-69.58705,11.18034,208.4947,2.050142,-28.1094,9.855748, 
414.7,-68.81238,11.25508,208.5126,2.095704,-27.89201,9.948749, 
414.8,-69.75756,11.38074,208.6507,2.101947,-27.96519,9.87287, 
414.9,-69.46037,11.18377,208.7909,2.099256,-28.00618,9.878771, 
415,-69.3939,11.24889,209.0623,2.037585,-28.01157,9.875961, 
415.1,-69.53145,11.016,208.5259,2.11673,-28.00594,9.892028, 
415.2,-69.35106,11.32261,208.8535,2.084422,-27.97147,9.901647, 
415.3,-69.05534,11.22688,208.5968,2.131815,-28.00139,9.971555, 
415.4,-69.03912,11.19788,208.9075,2.070461,-27.95864,9.876553, 
415.5,-69.36772,11.22476,208.6923,2.066402,-27.99252,9.919655, 
415.6,-69.11609,11.11983,208.8348,2.08956,-27.95774,9.917683, 
415.7,-69.24209,11.27099,208.3568,2.101977,-27.85093,9.860176, 
415.8,-69.04189,11.14865,208.9124,2.107431,-27.86346,9.905134, 
415.9,-68.89466,11.24018,209.0633,2.066032,-27.85952,9.947301, 
416,-69.28954,10.99352,208.9522,2.1154,-28.00673,9.89433, 
416.1,-73.16765,32.93585,153.7589,-0.31744,-31.26462,7.770961, 
416.2,-63.89411,38.37844,131.7376,-1.084226,-31.28146,8.607704, 
416.3,-72.3774,20.42429,127.6801,1.465646,-32.31327,8.418738, 
416.4,-67.97427,4.066275,194.7137,4.187852,-27.17508,9.356717, 
416.5,-72.83189,2.33575,287.4779,4.835577,-23.21314,9.438867, 
416.6,-68.78995,17.38306,285.8414,3.144982,-17.7526,9.02089, 
416.7,-67.84007,9.799362,248.4073,3.662682,-23.21383,9.454378, 
416.8,-48.19337,10.33131,217.8035,3.917221,-21.88948,10.57375, 
416.9,-52.71656,13.93598,201.465,3.24661,-25.79149,10.66269, 
417,-69.81093,15.12299,203.3727,3.251084,-25.01008,8.938657, 
417.1,-62.30764,11.75846,205.9553,3.831066,-24.44091,9.990444, 
417.2,-71.7202,12.71564,204.4232,3.285577,-25.89717,10.41746, 
417.3,-69.75259,20.4311,209.9541,1.902987,-25.46496,9.907169, 
417.4,-71.39891,9.051863,206.9968,2.828651,-25.01266,10.74387, 
417.5,-69.66536,18.06341,207.6959,1.976148,-25.65032,11.04848, 
417.6,-66.28934,13.64767,202.5802,2.369581,-25.49322,10.78293, 
417.7,-68.92655,18.42147,204.6199,1.70516,-25.75761,11.19506, 
417.8,-69.05205,13.7219,206.5662,2.126793,-25.16435,10.74721, 
417.9,-66.82401,11.64949,206.9484,2.69757,-24.68329,11.85763, 
418,-68.87344,18.32198,206.4341,1.50294,-24.85658,10.84285, 
418.1,-69.7306,20.07575,207.6936,1.767973,-25.47265,10.7559, 
418.2,-74.45162,9.412337,205.7692,1.947672,-25.46367,13.27406, 
418.3,-72.251,11.4924,201.5316,1.907297,-27.6494,12.1253, 
418.4,-50.60072,20.91716,207.0871,0.941356,-23.20676,10.72598, 
418.5,-44.85691,-23.72397,200.3982,3.590633,-17.66727,-2.938787, 
418.6,-336.1951,-43.82426,173.7878,73.34387,-92.43398,80.96915, 
418.7,-75.94238,161.2624,274.9545,-18.96136,-14.2913,-30.52267, 
418.8,-32.3297,-64.69065,245.1315,12.15747,-14.51964,34.36497, 
418.9,-85.99274,3.395988,197.7973,3.752017,-28.47409,11.84015, 
419,-68.49467,36.64542,188.9836,-0.836805,-36.06194,4.83405, 
419.1,-110.4536,-15.75646,194.795,4.076423,-36.97892,17.02786, 
419.2,-146.7124,-28.52034,207.8759,6.910115,-38.67601,18.52686, 
419.3,-154.0406,-14.42491,193.8326,4.319201,-40.31289,12.17441, 
419.4,-104.7177,1.2434,214.1575,3.003065,-28.71365,8.504573, 
419.5,151.5448,-10.55759,188.8088,-2.178853,-14.82613,23.99586, 
419.6,60.16865,-13.14371,272.9224,2.332632,-7.703261,15.37621, 
419.7,-12.38906,-12.15485,261.1333,4.500912,-13.38588,15.85144, 
419.8,-88.83443,-9.146262,231.1929,5.206026,-27.53823,16.98344, 
419.9,-91.34357,15.9118,245.1397,2.756946,-25.10437,10.74665, 
420,-124.1749,32.60974,234.5361,1.807247,-28.86652,3.362111, 
420.1,-156.8927,68.29893,213.5934,-3.403396,-34.77833,4.893368, 
420.2,-89.25125,64.33744,257.6453,-2.965288,-24.18891,5.778133, 
420.3,35.71044,29.57105,327.6596,1.45269,-3.557225,6.188215, 
420.4,-76.9232,9.143587,306.3027,5.888723,-17.65354,10.70788, 
420.5,-143.7106,5.7469,281.8988,7.788779,-28.0954,11.85886, 
420.6,-247.1118,15.13161,241.5943,8.325087,-40.20215,10.41128, 
420.7,-130.8089,21.98487,280.3865,6.996183,-23.50924,10.35501, 
420.8,-169.5094,14.61519,266.7808,7.218744,-31.19387,11.47439, 
420.9,-264.3854,16.23408,235.341,3.988004,-43.98195,12.20864, 
421,-123.4232,6.025037,293.4521,3.56352,-26.15622,8.417219, 
421.1,-89.67328,4.845663,289.8922,4.292446,-26.58488,6.173976, 
421.2,-26.89234,10.28773,260.1272,2.847859,-29.44929,8.498675, 
421.3,-92.24836,13.67129,256.8598,1.603718,-29.97428,8.985519, 
421.4,-70.18655,3.2402,287.1425,2.809996,-18.41647,10.51379, 
421.5,-26.51294,-11.17849,308.3101,3.862305,-5.860275,11.82185, 
421.6,-62.32434,10.25665,229.9722,1.399246,-21.50752,9.531957, 
421.7,-68.271,7.409913,211.1618,2.016283,-28.89304,10.30499, 
421.8,-67.45039,9.806388,210.0384,2.184668,-28.50182,9.068403, 
421.9,-67.38503,8.738387,209.8038,2.036287,-27.73318,10.55293, 
422,-68.61243,9.0481,212.3567,2.209375,-27.8639,10.08382, 
422.1,-70.60519,8.902113,211.3905,1.980564,-28.32831,10.06911, 
422.2,-69.48794,8.905275,210.7892,2.011541,-28.16693,10.03386, 
422.3,-67.75205,10.15539,210.7251,1.808795,-27.79692,10.05935, 
422.4,-68.59297,9.845138,209.7912,2.14716,-28.04248,9.943322, 
422.5,-68.25652,9.52405,209.5102,2.152159,-28.1284,9.962679, 
422.6,-68.11253,10.27661,209.9832,1.98222,-27.89373,10.02528, 
422.7,-68.56107,9.94385,209.6834,1.953035,-28.22265,9.935387, 
422.8,-69.13236,9.707475,209.8694,2.002887,-28.04516,9.967793, 
422.9,-68.6543,9.50045,210.0108,2.056545,-28.01808,10.09343, 
423,-69.09281,9.7897,210.1037,2.140455,-27.98101,10.07199, 
423.1,-69.14752,9.497775,209.9848,2.070692,-28.02466,10.01024, 
423.2,-68.40024,9.9344,209.8998,1.994936,-27.7456,10.0339, 
423.3,-49.08796,26.53317,156.1176,0.062924,-29.67196,8.411102, 
423.4,-23.27746,34.46286,138.629,-0.663289,-26.14425,9.019429, 
423.5,-45.11149,15.63649,149.5428,1.894575,-27.43668,10.78055, 
423.6,-82.71311,9.745525,236.0775,3.164003,-26.20473,9.644637, 
423.7,-100.3256,6.685662,289.0559,3.998059,-23.22312,9.114707, 
423.8,-102.8048,-0.8678125,265.2469,4.653793,-25.6669,10.33068, 
423.9,-52.31394,6.715463,230.1249,3.522238,-21.68705,10.79231, 
424,-48.86439,18.5889,202.5296,2.105895,-24.23174,9.974376, 
424.1,-62.2798,14.35695,202.5482,2.85643,-24.84355,10.70366, 
424.2,-66.6101,11.6769,201.0579,3.38776,-27.27339,10.91592, 
424.3,-62.99963,18.65459,209.4674,2.268088,-24.41618,10.76407, 
424.4,-67.59629,10.25814,207.2118,2.738042,-25.50297,10.79446, 
424.5,-68.67671,18.5895,208.6566,1.276929,-25.35043,10.73921, 
424.6,-68.54846,14.40407,209.6758,1.874696,-23.86723,11.35504, 
424.7,-68.04425,10.32821,211.3086,2.536186,-24.30356,13.18769, 
424.8,-62.98456,4.494475,206.0507,3.407605,-23.92455,16.1808, 
424.9,-65.13741,12.26794,203.7324,2.439391,-24.06605,12.18618, 
425,-65.39101,20.69847,202.2483,1.456876,-25.94854,12.34306, 
425.1,-68.24573,15.517,202.1339,1.662022,-25.29514,12.6823, 
425.2,-77.03831,20.10933,200.8859,1.211239,-25.78902,12.14967, 
425.3,-69.26476,17.60488,201.3303,1.348037,-25.53021,12.19442, 
425.4,-73.9263,19.85023,200.8158,1.110574,-26.29243,12.76939, 
425.5,-56.41808,18.48309,196.0762,1.30771,-26.2751,10.5963, 
425.6,76.67622,42.1685,184.8325,3.702893,-4.053136,14.42149, 
425.7,-149.5123,27.30232,220.9332,25.47959,-21.79677,38.99796, 
425.8,87.6179,-101.0507,327.0977,36.6499,48.49725,11.73571, 
425.9,-151.3347,-94.53307,121.3623,15.15183,-65.89111,48.31232, 
426,-11.07946,67.76704,231.3313,-2.036704,-14.61711,5.344729, 
426.1,-58.27379,23.98148,139.9739,2.0054,-48.69183,15.9543, 
426.2,-88.48085,-28.08872,176.3224,6.615468,-40.13272,24.96408, 
426.3,-147.1085,-30.85751,200.6664,6.724045,-43.60743,23.03805, 
426.4,-146.8229,-33.5409,169.093,7.830487,-51.67104,19.16125, 
426.5,-129.1953,14.81004,195.778,2.684868,-39.28838,12.24138, 
426.6,107.1127,-51.9232,187.0294,4.462672,-16.56403,17.03211, 
426.7,36.84134,29.17237,166.0351,-0.16224,-16.88832,11.75087, 
426.8,27.8935,46.21121,186.3165,-1.397691,-18.93898,11.75547, 
426.9,0.1343875,40.58304,238.1073,0.086309,-14.71512,10.80305, 
427,-77.12576,75.80459,237.8121,-3.695549,-22.18566,4.39707, 
427.1,-114.9084,27.63098,200.2212,0.886473,-30.97497,7.649233, 
427.2,-93.75693,16.20516,204.4111,1.25425,-27.16657,10.6567, 
427.3,-47.88242,10.51701,209.5759,1.644402,-22.51647,10.73173, 
427.4,-66.19674,16.67826,205.2452,1.282132,-26.09982,10.64862, 
427.5,-64.47264,-1.174638,210.5114,3.908407,-22.09977,16.52082, 
427.6,-66.20258,17.04059,200.7167,2.220272,-23.6208,11.99312, 
427.7,-65.25824,10.13636,202.7696,3.183828,-24.66918,13.36323, 
427.8,-83.99193,8.21235,205.5831,2.419252,-26.16939,14.10967, 
427.9,-78.85023,17.74385,203.595,1.864138,-24.14775,12.40607, 
428,-75.47394,9.1865,203.5473,2.79105,-26.86415,12.8603, 
428.1,-71.80898,17.50955,205.6475,1.462622,-25.86152,11.26206, 
428.2,-12.04523,59.30534,231.5446,-4.049824,-34.42201,-3.311408, 
428.3,-208.8195,-88.934,288.4984,-4.984855,-28.23933,56.78136, 
428.4,-127.1461,42.88,272.3413,-3.152507,-16.58913,11.11042, 
428.5,-77.65668,-28.95751,189.7092,7.43965,-26.24346,19.37953, 
428.6,-91.5432,-29.16722,107.951,6.177953,-60.74823,19.4056, 
428.7,-68.3807,-10.94604,182.5789,4.542346,-36.55893,19.24454, 
428.8,-98.1244,-49.00068,178.5269,8.852575,-42.5267,29.19456, 
428.9,-132.4905,-54.76896,192.4776,10.78561,-39.85005,26.18413, 
429,-131.4828,-68.05919,183.3742,11.47258,-48.05919,26.08197, 
429.1,-7.881338,145.9041,410.0729,-10.04335,15.47119,20.55802, 
429.2,-53.76526,-22.20291,214.1378,5.074335,-28.983,12.22975, 
429.3,-21.77885,-20.66842,305.5545,5.93047,-11.49484,17.87684, 
429.4,-59.75634,-3.8817,267.3985,3.898983,-18.12849,11.7924, 
429.5,-93.44578,7.969388,247.6149,2.920584,-26.11283,9.93348, 
429.6,-105.8661,27.01901,244.7921,1.791642,-27.28764,7.343742, 
429.7,-126.657,60.44315,213.9241,-1.673929,-32.33723,4.788483, 
429.8,-88.0836,67.25526,228.1191,-2.852401,-24.74382,5.980454, 
429.9,41.74515,33.57763,318.11,1.605206,-6.587409,7.202071, 
430,-62.40332,9.1119,310.0213,5.746552,-16.29573,10.69983, 
430.1,-122.177,7.258625,291.1667,6.975748,-24.48718,10.6934, 
430.2,-239.4243,20.86712,245.4147,6.586084,-38.38645,10.31566, 
430.3,-146.9556,19.33242,272.6814,7.401056,-25.42202,12.84186, 
430.4,-140.8017,14.66908,277.9529,7.824935,-25.85959,11.4762, 
430.5,-264.9713,7.929012,237.0795,6.045013,-41.46008,11.27379, 
430.6,-147.8076,1.607512,288.6583,4.400398,-29.531,8.350965, 
430.7,-106.8224,6.072738,292.7225,4.032944,-27.18279,5.549878, 
430.8,-42.13821,20.65018,265.4591,1.95502,-29.49387,4.634952, 
430.9,-93.174,23.73907,263.1996,0.674537,-31.91683,7.692508, 
431,-83.10728,8.562875,283.2123,2.363883,-20.0566,8.48369, 
431.1,-36.14605,-9.180113,306.0502,3.841304,-8.534574,11.69161, 
431.2,-59.0987,8.809675,232.9467,1.641301,-20.0685,11.35932, 
431.3,-66.31434,13.42768,212.011,1.350033,-27.4071,8.866466, 
431.4,-71.88598,7.86745,207.3454,2.459889,-28.91473,9.440838, 
431.5,-71.64194,10.0648,208.8392,1.796795,-28.02746,10.10687, 
431.6,-71.26249,8.821737,210.1805,2.276491,-27.78532,10.05837, 
431.7,-72.39291,8.790475,208.7978,2.074132,-28.53245,9.940355, 
431.8,-70.57462,10.16236,208.8249,2.042512,-28.0753,9.581752, 
431.9,-67.29221,13.28458,188.6364,1.646751,-30.02199,8.99817, 
432,-61.39761,29.59576,141.4528,-0.06608,-31.29543,9.456442, 
432.1,-54.13801,23.62152,129.8433,0.903818,-29.81519,11.16718, 
432.2,-56.77184,15.9919,144.0391,2.346038,-30.26612,10.35232, 
432.3,-70.64975,11.01538,237.1272,3.51836,-22.42361,9.307718, 
432.4,-85.19302,5.536088,278.2263,4.427082,-23.80655,8.673432, 
432.5,-90.88645,12.68919,291.8737,3.500412,-19.54072,8.012666, 
432.6,-52.79362,3.557038,247.8124,4.153542,-19.48507,8.997298, 
432.7,-46.50288,25.19695,200.724,2.006264,-23.68581,7.960089, 
432.8,-61.18726,9.101288,196.3246,3.859426,-26.31438,10.74549, 
432.9,-71.64877,12.33247,202.9211,3.692474,-25.65354,10.66366, 
433,-68.53486,17.46601,204.6306,2.724374,-24.76258,9.523754, 
433.1,-71.36444,10.89016,211.0728,3.241634,-25.91899,10.71297, 
433.2,-68.89213,15.52669,200.2767,2.426997,-25.75898,10.69525, 
433.3,-68.66275,15.60399,205.8124,1.906652,-24.69515,10.71683, 
433.4,-66.66573,18.52804,203.7899,1.709765,-25.46155,10.7367, 
433.5,-68.2351,20.45394,204.7622,1.506061,-25.61031,10.77232, 
433.6,-69.42756,12.14129,199.909,2.370553,-26.11307,10.75465, 
433.7,-68.44134,14.16693,208.3503,2.320071,-24.10157,11.37288, 
433.8,-70.96603,4.97485,207.9097,2.979089,-25.70136,11.81205, 
433.9,-66.69794,7.501575,203.1804,3.095907,-23.49388,11.22822, 
434,-76.20326,7.5122,194.3036,2.497938,-27.03779,10.5741, 
434.1,-70.96684,19.29665,201.2831,1.205343,-26.9679,10.14657, 
434.2,-57.62072,14.58636,205.6564,1.731122,-23.95703,10.49831, 
434.3,-50.33854,14.53361,208.2853,1.968575,-22.6587,10.54669, 
434.4,-3.877913,6.178625,180.8936,8.530695,-17.95017,11.20272, 
434.5,32.51815,-177.3179,387.172,155.0263,62.02459,27.01374, 
434.6,-60.01546,226.8994,188.4369,0.285935,-42.61826,-2.00866, 
434.7,-14.33484,-9.333925,211.1478,7.053603,-5.706853,19.53511, 
434.8,-67.72609,-14.32381,142.6556,1.824752,-52.8814,25.32804, 
434.9,-54.2571,6.223425,185.3679,1.809339,-33.85099,17.76809, 
435,-129.2586,-0.945675,177.9523,1.120275,-46.82241,12.03549, 
435.1,-141.4319,-20.53775,196.8,3.992593,-43.90875,16.98073, 
435.2,-129.878,-13.51509,204.7507,4.773928,-36.26818,15.07305, 
435.3,23.11311,5.236913,262.8156,7.997364,-9.275568,11.18413, 
435.4,11.5963,-15.18464,147.6686,4.083709,-24.01491,13.53119, 
435.5,19.97772,-3.6473,195.0388,4.960583,-15.62801,17.09318, 
435.6,-11.14843,30.85,224.3237,2.186516,-19.09299,11.38294, 
435.7,-37.86241,72.77091,226.9698,-2.432789,-19.0309,6.150001, 
435.8,-87.33216,79.45113,222.9749,-3.862306,-21.56021,3.141781, 
435.9,-123.1869,24.89198,189.2397,1.454099,-33.41449,7.909063, 
436,-79.49207,11.45354,205.4702,2.677968,-27.38732,9.364182, 
436.1,-44.43595,11.16366,211.2332,2.218581,-20.69396,10.70601, 
