,Fx,Fy,Fz,Tx,Ty,Tz
1016.4,1,1,1,1,1,1
1016.5,1,1,1,1,1,1
1016.6,1,1,1,1,1,1
1016.7,1,1,1,1,1,1
1016.8,1,1,1,1,1,1
1016.9,1,1,1,1,1,1
1017,1,1,1,1,1,1
1017.1,1,1,1,1,1,1
1017.2,1,1,1,1,1,1
1017.3,1,1,1,1,1,1
1017.4,1,1,1,1,1,1
1017.5,1,1,1,1,1,1
1017.6,1,1,1,1,1,1
1017.7,1,1,1,1,1,1
1017.8,1,1,1,1,1,1
1017.9,1,1,1,1,1,1
1018,1,1,1,1,1,1
1018.1,1,1,1,1,1,1
1018.2,1,1,1,1,1,1
1018.3,1,1,1,1,1,1
1018.4,1,1,1,1,1,1
1018.5,1,1,1,1,1,1
1018.6,1,1,1,1,1,1
1018.7,1,1,1,1,1,1
1018.8,1,1,1,1,1,1
1018.9,1,1,1,1,1,1
1019,1,1,1,1,1,1
1019.1,1,1,1,1,1,1
1019.2,1,1,1,1,1,1
1019.3,1,1,1,1,1,1
1019.4,1,1,1,1,1,1
1019.5,1,1,1,1,1,1
1019.6,1,1,1,1,1,1
1019.7,1,1,1,1,1,1
1019.8,1,1,1,1,1,1
1019.9,1,1,1,1,1,1
1020,1,1,1,1,1,1
1020.1,1,1,1,1,1,1
1020.2,1,1,1,1,1,1
1020.3,1,1,1,1,1,1
1020.4,1,1,1,1,1,1
1020.5,1,1,1,1,1,1
1020.6,1,1,1,1,1,1
1020.7,1,1,1,1,1,1
1020.8,1,1,1,1,1,1
1020.9,1,1,1,1,1,1
1021,1,1,1,1,1,1
1021.1,1,1,1,1,1,1
1021.2,1,1,1,1,1,1
1021.3,1,1,1,1,1,1
1021.4,1,1,1,1,1,1
1021.5,1,1,1,1,1,1
1021.6,1,1,1,1,1,1
1021.7,1,1,1,1,1,1
1021.8,1,1,1,1,1,1
1021.9,1,1,1,1,1,1
1022,1,1,1,1,1,1
1022.1,1,1,1,1,1,1
1022.2,1,1,1,1,1,1
1022.3,1,1,1,1,1,1
1022.4,1,1,1,1,1,1
1022.5,1,1,1,1,1,1
1022.6,1,1,1,1,1,1
1022.7,1,1,1,1,1,1
1022.8,1,1,1,1,1,1
1022.9,1,1,1,1,1,1
1023,1,1,1,1,1,1
1023.1,1,1,1,1,1,1
1023.2,1,1,1,1,1,1
1023.3,1,1,1,1,1,1
1023.4,1,1,1,1,1,1
1023.5,1,1,1,1,1,1
1023.6,1,1,1,1,1,1
1023.7,1,1,1,1,1,1
1023.8,1,1,1,1,1,1
1023.9,1,1,1,1,1,1
1024,1,1,1,1,1,1
1024.1,1,1,1,1,1,1
1024.2,1,1,1,1,1,1
1024.3,1,1,1,1,1,1
1024.4,1,1,1,1,1,1
1024.5,1,1,1,1,1,1
1024.6,1,1,1,1,1,1
1024.7,1,1,1,1,1,1
1024.8,1,1,1,1,1,1
1024.9,1,1,1,1,1,1
1025,1,1,1,1,1,1
1025.1,1,1,1,1,1,1
1025.2,1,1,1,1,1,1
1025.3,1,1,1,1,1,1
1025.4,1,1,1,1,1,1
1025.5,1,1,1,1,1,1
1025.6,1,1,1,1,1,1
1025.7,1,1,1,1,1,1
1025.8,1,1,1,1,1,1
1025.9,1,1,1,1,1,1
1026,1,1,1,1,1,1
1026.1,1,1,1,1,1,1
1026.2,1,1,1,1,1,1
1026.3,1,1,1,1,1,1
1026.4,1,1,1,1,1,1
1026.5,1,1,1,1,1,1
1026.6,1,1,1,1,1,1
1026.7,1,1,1,1,1,1
1026.8,1,1,1,1,1,1
1026.9,1,1,1,1,1,1
1027,1,1,1,1,1,1
1027.1,1,1,1,1,1,1
1027.2,1,1,1,1,1,1
1027.3,1,1,1,1,1,1
1027.4,1,1,1,1,1,1
1027.5,1,1,1,1,1,1
1027.6,1,1,1,1,1,1
1027.7,1,1,1,1,1,1
1027.8,1,1,1,1,1,1
1027.9,1,1,1,1,1,1
1028,1,1,1,1,1,1
1028.1,1,1,1,1,1,1
1028.2,1,1,1,1,1,1
1028.3,1,1,1,1,1,1
1028.4,1,1,1,1,1,1
1028.5,1,1,1,1,1,1
1028.6,1,1,1,1,1,1
1028.7,1,1,1,1,1,1
1028.8,1,1,1,1,1,1
1028.9,1,1,1,1,1,1
1029,1,1,1,1,1,1
1029.1,1,1,1,1,1,1
1029.2,1,1,1,1,1,1
1029.3,1,1,1,1,1,1
1029.4,1,1,1,1,1,1
1029.5,1,1,1,1,1,1
1029.6,1,1,1,1,1,1
1029.7,1,1,1,1,1,1
1029.8,1,1,1,1,1,1
1029.9,1,1,1,1,1,1
1030,1,1,1,1,1,1
1030.1,1,1,1,1,1,1
1030.2,1,1,1,1,1,1
1030.3,1,1,1,1,1,1
1030.4,1,1,1,1,1,1
1030.5,1,1,1,1,1,1
1030.6,1,1,1,1,1,1
1030.7,1,1,1,1,1,1
1030.8,1,1,1,1,1,1
1030.9,1,1,1,1,1,1
1031,1,1,1,1,1,1
1031.1,1,1,1,1,1,1
1031.2,1,1,1,1,1,1
1031.3,1,1,1,1,1,1
1031.4,1,1,1,1,1,1
1031.5,1,1,1,1,1,1
1031.6,1,1,1,1,1,1
1031.7,1,1,1,1,1,1
1031.8,1,1,1,1,1,1
1031.9,1,1,1,1,1,1
1032,1,1,1,1,1,1
1032.1,1,1,1,1,1,1
1032.2,1,1,1,1,1,1
1032.3,1,1,1,1,1,1
1032.4,1,1,1,1,1,1
1032.5,1,1,1,1,1,1
1032.6,1,1,1,1,1,1
1032.7,1,1,1,1,1,1
1032.8,1,1,1,1,1,1
1032.9,1,1,1,1,1,1
1033,1,1,1,1,1,1
1033.1,1,1,1,1,1,1
1033.2,1,1,1,1,1,1
1033.3,1,1,1,1,1,1
1033.4,1,1,1,1,1,1
1033.5,1,1,1,1,1,1
1033.6,1,1,1,1,1,1
1033.7,1,1,1,1,1,1
1033.8,1,1,1,1,1,1
1033.9,1,1,1,1,1,1
1034,1,1,1,1,1,1
1034.1,1,1,1,1,1,1
1034.2,1,1,1,1,1,1
1034.3,1,1,1,1,1,1
1034.4,1,1,1,1,1,1
1034.5,1,1,1,1,1,1
1034.6,1,1,1,1,1,1
1034.7,1,1,1,1,1,1
1034.8,1,1,1,1,1,1
1034.9,1,1,1,1,1,1
1035,1,1,1,1,1,1
1035.1,1,1,1,1,1,1
1035.2,1,1,1,1,1,1
1035.3,1,1,1,1,1,1
1035.4,1,1,1,1,1,1
1035.5,1,1,1,1,1,1
1035.6,1,1,1,1,1,1
1035.7,1,1,1,1,1,1
1035.8,1,1,1,1,1,1
1035.9,1,1,1,1,1,1
1036,1,1,1,1,1,1
1036.1,1,1,1,1,1,1
1036.2,1,1,1,1,1,1
1036.3,1,1,1,1,1,1
1036.4,1,1,1,1,1,1
1036.5,1,1,1,1,1,1
1036.6,1,1,1,1,1,1
1036.7,1,1,1,1,1,1
1036.8,1,1,1,1,1,1
1036.9,1,1,1,1,1,1
1037,1,1,1,1,1,1
1037.1,1,1,1,1,1,1
1037.2,1,1,1,1,1,1
1037.3,1,1,1,1,1,1
1037.4,1,1,1,1,1,1
1037.5,1,1,1,1,1,1
1037.6,1,1,1,1,1,1
1037.7,1,1,1,1,1,1
1037.8,1,1,1,1,1,1
1037.9,1,1,1,1,1,1
1038,1,1,1,1,1,1
1038.1,1,1,1,1,1,1
1038.2,1,1,1,1,1,1
1038.3,1,1,1,1,1,1
1038.4,1,1,1,1,1,1
1038.5,1,1,1,1,1,1
1038.6,1,1,1,1,1,1
1038.7,1,1,1,1,1,1
1038.8,1,1,1,1,1,1
1038.9,1,1,1,1,1,1
1039,1,1,1,1,1,1
1039.1,1,1,1,1,1,1
1039.2,1,1,1,1,1,1
1039.3,1,1,1,1,1,1
1039.4,1,1,1,1,1,1
1039.5,1,1,1,1,1,1
1039.6,1,1,1,1,1,1
1039.7,1,1,1,1,1,1
1039.8,1,1,1,1,1,1
1039.9,1,1,1,1,1,1
1040,1,1,1,1,1,1
1040.1,1,1,1,1,1,1
1040.2,1,1,1,1,1,1
1040.3,1,1,1,1,1,1
1040.4,1,1,1,1,1,1
1040.5,1,1,1,1,1,1
1040.6,1,1,1,1,1,1
1040.7,1,1,1,1,1,1
1040.8,1,1,1,1,1,1
1040.9,1,1,1,1,1,1
1041,1,1,1,1,1,1
1041.1,1,1,1,1,1,1
1041.2,1,1,1,1,1,1
1041.3,1,1,1,1,1,1
1041.4,1,1,1,1,1,1
1041.5,1,1,1,1,1,1
1041.6,1,1,1,1,1,1
1041.7,1,1,1,1,1,1
1041.8,1,1,1,1,1,1
1041.9,1,1,1,1,1,1
1042,1,1,1,1,1,1
1042.1,1,1,1,1,1,1
1042.2,1,1,1,1,1,1
1042.3,1,1,1,1,1,1
1042.4,1,1,1,1,1,1
1042.5,1,1,1,1,1,1
1042.6,1,1,1,1,1,1
1042.7,1,1,1,1,1,1
1042.8,1,1,1,1,1,1
1042.9,1,1,1,1,1,1
1043,1,1,1,1,1,1
1043.1,1,1,1,1,1,1
1043.2,1,1,1,1,1,1
1043.3,1,1,1,1,1,1
1043.4,1,1,1,1,1,1
1043.5,1,1,1,1,1,1
1043.6,1,1,1,1,1,1
1043.7,1,1,1,1,1,1
1043.8,1,1,1,1,1,1
1043.9,1,1,1,1,1,1
1044,1,1,1,1,1,1
1044.1,1,1,1,1,1,1
1044.2,1,1,1,1,1,1
1044.3,1,1,1,1,1,1
1044.4,1,1,1,1,1,1
1044.5,1,1,1,1,1,1
1044.6,1,1,1,1,1,1
1044.7,1,1,1,1,1,1
1044.8,1,1,1,1,1,1
1044.9,1,1,1,1,1,1
1045,1,1,1,1,1,1
1045.1,1,1,1,1,1,1
1045.2,1,1,1,1,1,1
1045.3,1,1,1,1,1,1
1045.4,1,1,1,1,1,1
1045.5,1,1,1,1,1,1
1045.6,1,1,1,1,1,1
1045.7,1,1,1,1,1,1
1045.8,1,1,1,1,1,1
1045.9,1,1,1,1,1,1
1046,1,1,1,1,1,1
1046.1,1,1,1,1,1,1
1046.2,1,1,1,1,1,1
1046.3,1,1,1,1,1,1
1046.4,1,1,1,1,1,1
1046.5,1,1,1,1,1,1
1046.6,1,1,1,1,1,1
1046.7,1,1,1,1,1,1
1046.8,1,1,1,1,1,1
1046.9,1,1,1,1,1,1
1047,1,1,1,1,1,1
1047.1,1,1,1,1,1,1
1047.2,1,1,1,1,1,1
1047.3,1,1,1,1,1,1
1047.4,1,1,1,1,1,1
1047.5,1,1,1,1,1,1
1047.6,1,1,1,1,1,1
1047.7,1,1,1,1,1,1
1047.8,1,1,1,1,1,1
1047.9,1,1,1,1,1,1
1048,1,1,1,1,1,1
1048.1,1,1,1,1,1,1
1048.2,1,1,1,1,1,1
1048.3,1,1,1,1,1,1
1048.4,1,1,1,1,1,1
1048.5,1,1,1,1,1,1
1048.6,1,1,1,1,1,1
1048.7,1,1,1,1,1,1
1048.8,1,1,1,1,1,1
1048.9,1,1,1,1,1,1
1049,1,1,1,1,1,1
1049.1,1,1,1,1,1,1
1049.2,1,1,1,1,1,1
1049.3,1,1,1,1,1,1
1049.4,1,1,1,1,1,1
1049.5,1,1,1,1,1,1
1049.6,1,1,1,1,1,1
1049.7,1,1,1,1,1,1
1049.8,1,1,1,1,1,1
1049.9,1,1,1,1,1,1
1050,1,1,1,1,1,1
1050.1,1,1,1,1,1,1
1050.2,1,1,1,1,1,1
1050.3,1,1,1,1,1,1
1050.4,1,1,1,1,1,1
1050.5,1,1,1,1,1,1
1050.6,1,1,1,1,1,1
1050.7,1,1,1,1,1,1
1050.8,1,1,1,1,1,1
1050.9,1,1,1,1,1,1
1051,1,1,1,1,1,1
1051.1,1,1,1,1,1,1
1051.2,1,1,1,1,1,1
1051.3,1,1,1,1,1,1
1051.4,1,1,1,1,1,1
1051.5,1,1,1,1,1,1
1051.6,1,1,1,1,1,1
1051.7,1,1,1,1,1,1
1051.8,1,1,1,1,1,1
1051.9,1,1,1,1,1,1
1052,1,1,1,1,1,1
1052.1,1,1,1,1,1,1
1052.2,1,1,1,1,1,1
1052.3,1,1,1,1,1,1
1052.4,1,1,1,1,1,1
1052.5,1,1,1,1,1,1
1052.6,1,1,1,1,1,1
1052.7,1,1,1,1,1,1
1052.8,1,1,1,1,1,1
1052.9,1,1,1,1,1,1
1053,1,1,1,1,1,1
1053.1,1,1,1,1,1,1
1053.2,1,1,1,1,1,1
1053.3,1,1,1,1,1,1
1053.4,1,1,1,1,1,1
1053.5,1,1,1,1,1,1
1053.6,1,1,1,1,1,1
1053.7,1,1,1,1,1,1
1053.8,1,1,1,1,1,1
1053.9,1,1,1,1,1,1
1054,1,1,1,1,1,1
1054.1,1,1,1,1,1,1
1054.2,1,1,1,1,1,1
1054.3,1,1,1,1,1,1
1054.4,1,1,1,1,1,1
1054.5,1,1,1,1,1,1
1054.6,1,1,1,1,1,1
1054.7,1,1,1,1,1,1
1054.8,1,1,1,1,1,1
1054.9,1,1,1,1,1,1
1055,1,1,1,1,1,1
1055.1,1,1,1,1,1,1
1055.2,1,1,1,1,1,1
1055.3,1,1,1,1,1,1
1055.4,1,1,1,1,1,1
1055.5,1,1,1,1,1,1
1055.6,1,1,1,1,1,1
1055.7,1,1,1,1,1,1
1055.8,1,1,1,1,1,1
1055.9,1,1,1,1,1,1
1056,1,1,1,1,1,1
1056.1,1,1,1,1,1,1
1056.2,1,1,1,1,1,1
1056.3,1,1,1,1,1,1
1056.4,1,1,1,1,1,1
1056.5,1,1,1,1,1,1
1056.6,1,1,1,1,1,1
1056.7,1,1,1,1,1,1
1056.8,1,1,1,1,1,1
1056.9,1,1,1,1,1,1
1057,1,1,1,1,1,1
1057.1,1,1,1,1,1,1
1057.2,1,1,1,1,1,1
1057.3,1,1,1,1,1,1
1057.4,1,1,1,1,1,1
1057.5,1,1,1,1,1,1
1057.6,1,1,1,1,1,1
1057.7,1,1,1,1,1,1
1057.8,1,1,1,1,1,1
1057.9,1,1,1,1,1,1
1058,1,1,1,1,1,1
1058.1,1,1,1,1,1,1
1058.2,1,1,1,1,1,1
1058.3,1,1,1,1,1,1
1058.4,1,1,1,1,1,1
1058.5,1,1,1,1,1,1
1058.6,1,1,1,1,1,1
1058.7,1,1,1,1,1,1
1058.8,1,1,1,1,1,1
1058.9,1,1,1,1,1,1
1059,1,1,1,1,1,1
1059.1,1,1,1,1,1,1
1059.2,1,1,1,1,1,1
1059.3,1,1,1,1,1,1
1059.4,1,1,1,1,1,1
1059.5,1,1,1,1,1,1
1059.6,1,1,1,1,1,1
1059.7,1,1,1,1,1,1
1059.8,1,1,1,1,1,1
1059.9,1,1,1,1,1,1
1060,1,1,1,1,1,1
1060.1,1,1,1,1,1,1
1060.2,1,1,1,1,1,1
1060.3,1,1,1,1,1,1
1060.4,1,1,1,1,1,1
1060.5,1,1,1,1,1,1
1060.6,1,1,1,1,1,1
1060.7,1,1,1,1,1,1
1060.8,1,1,1,1,1,1
1060.9,1,1,1,1,1,1
1061,1,1,1,1,1,1
1061.1,1,1,1,1,1,1
1061.2,1,1,1,1,1,1
1061.3,1,1,1,1,1,1
1061.4,1,1,1,1,1,1
1061.5,1,1,1,1,1,1
1061.6,1,1,1,1,1,1
1061.7,1,1,1,1,1,1
1061.8,1,1,1,1,1,1
1061.9,1,1,1,1,1,1
1062,1,1,1,1,1,1
1062.1,1,1,1,1,1,1
1062.2,1,1,1,1,1,1
1062.3,1,1,1,1,1,1
1062.4,1,1,1,1,1,1
1062.5,1,1,1,1,1,1
1062.6,1,1,1,1,1,1
1062.7,1,1,1,1,1,1
1062.8,1,1,1,1,1,1
1062.9,1,1,1,1,1,1
1063,1,1,1,1,1,1
1063.1,1,1,1,1,1,1
1063.2,1,1,1,1,1,1
1063.3,1,1,1,1,1,1
1063.4,1,1,1,1,1,1
1063.5,1,1,1,1,1,1
1063.6,1,1,1,1,1,1
1063.7,1,1,1,1,1,1
1063.8,1,1,1,1,1,1
1063.9,1,1,1,1,1,1
1064,1,1,1,1,1,1
1064.1,1,1,1,1,1,1
1064.2,1,1,1,1,1,1
1064.3,1,1,1,1,1,1
1064.4,1,1,1,1,1,1
1064.5,1,1,1,1,1,1
1064.6,1,1,1,1,1,1
1064.7,1,1,1,1,1,1
1064.8,1,1,1,1,1,1
1064.9,1,1,1,1,1,1
1065,1,1,1,1,1,1
1065.1,1,1,1,1,1,1
1065.2,1,1,1,1,1,1
1065.3,1,1,1,1,1,1
1065.4,1,1,1,1,1,1
1065.5,1,1,1,1,1,1
1065.6,1,1,1,1,1,1
1065.7,1,1,1,1,1,1
1065.8,1,1,1,1,1,1
1065.9,1,1,1,1,1,1
1066,1,1,1,1,1,1
1066.1,1,1,1,1,1,1
1066.2,1,1,1,1,1,1
1066.3,1,1,1,1,1,1
1066.4,1,1,1,1,1,1
1066.5,1,1,1,1,1,1
1066.6,1,1,1,1,1,1
1066.7,1,1,1,1,1,1
1066.8,1,1,1,1,1,1
1066.9,1,1,1,1,1,1
1067,1,1,1,1,1,1
1067.1,1,1,1,1,1,1
1067.2,1,1,1,1,1,1
1067.3,1,1,1,1,1,1
1067.4,1,1,1,1,1,1
1067.5,1,1,1,1,1,1
1067.6,1,1,1,1,1,1
1067.7,1,1,1,1,1,1
1067.8,1,1,1,1,1,1
1067.9,1,1,1,1,1,1
1068,1,1,1,1,1,1
1068.1,1,1,1,1,1,1
1068.2,1,1,1,1,1,1
1068.3,1,1,1,1,1,1
1068.4,1,1,1,1,1,1
1068.5,1,1,1,1,1,1
1068.6,1,1,1,1,1,1
1068.7,1,1,1,1,1,1
1068.8,1,1,1,1,1,1
1068.9,1,1,1,1,1,1
1069,1,1,1,1,1,1
1069.1,1,1,1,1,1,1
1069.2,1,1,1,1,1,1
1069.3,1,1,1,1,1,1
1069.4,1,1,1,1,1,1
1069.5,1,1,1,1,1,1
1069.6,1,1,1,1,1,1
1069.7,1,1,1,1,1,1
1069.8,1,1,1,1,1,1
1069.9,1,1,1,1,1,1
1070,1,1,1,1,1,1
1070.1,1,1,1,1,1,1
1070.2,1,1,1,1,1,1
1070.3,1,1,1,1,1,1
1070.4,1,1,1,1,1,1
1070.5,1,1,1,1,1,1
1070.6,1,1,1,1,1,1
1070.7,1,1,1,1,1,1
1070.8,1,1,1,1,1,1
1070.9,1,1,1,1,1,1
1071,1,1,1,1,1,1
1071.1,1,1,1,1,1,1
1071.2,1,1,1,1,1,1
1071.3,1,1,1,1,1,1
1071.4,1,1,1,1,1,1
1071.5,1,1,1,1,1,1
1071.6,1,1,1,1,1,1
1071.7,1,1,1,1,1,1
1071.8,1,1,1,1,1,1
1071.9,1,1,1,1,1,1
1072,1,1,1,1,1,1
1072.1,1,1,1,1,1,1
1072.2,1,1,1,1,1,1
1072.3,1,1,1,1,1,1
1072.4,1,1,1,1,1,1
1072.5,1,1,1,1,1,1
1072.6,1,1,1,1,1,1
1072.7,1,1,1,1,1,1
1072.8,1,1,1,1,1,1
1072.9,1,1,1,1,1,1
1073,1,1,1,1,1,1
1073.1,1,1,1,1,1,1
1073.2,1,1,1,1,1,1
1073.3,1,1,1,1,1,1
1073.4,1,1,1,1,1,1
1073.5,1,1,1,1,1,1
1073.6,1,1,1,1,1,1
1073.7,1,1,1,1,1,1
1073.8,1,1,1,1,1,1
1073.9,1,1,1,1,1,1
1074,1,1,1,1,1,1
1074.1,1,1,1,1,1,1
1074.2,1,1,1,1,1,1
1074.3,1,1,1,1,1,1
1074.4,1,1,1,1,1,1
1074.5,1,1,1,1,1,1
1074.6,1,1,1,1,1,1
1074.7,1,1,1,1,1,1
1074.8,1,1,1,1,1,1
1074.9,1,1,1,1,1,1
1075,1,1,1,1,1,1
1075.1,1,1,1,1,1,1
1075.2,1,1,1,1,1,1
1075.3,1,1,1,1,1,1
1075.4,1,1,1,1,1,1
1075.5,1,1,1,1,1,1
1075.6,1,1,1,1,1,1
1075.7,1,1,1,1,1,1
1075.8,1,1,1,1,1,1
1075.9,1,1,1,1,1,1
1076,1,1,1,1,1,1
1076.1,1,1,1,1,1,1
1076.2,1,1,1,1,1,1
1076.3,1,1,1,1,1,1
1076.4,1,1,1,1,1,1
1076.5,1,1,1,1,1,1
1076.6,1,1,1,1,1,1
1076.7,1,1,1,1,1,1
1076.8,1,1,1,1,1,1
1076.9,1,1,1,1,1,1
1077,1,1,1,1,1,1
1077.1,1,1,1,1,1,1
1077.2,1,1,1,1,1,1
1077.3,1,1,1,1,1,1
1077.4,1,1,1,1,1,1
1077.5,1,1,1,1,1,1
1077.6,1,1,1,1,1,1
1077.7,1,1,1,1,1,1
1077.8,1,1,1,1,1,1
1077.9,1,1,1,1,1,1
1078,1,1,1,1,1,1
1078.1,1,1,1,1,1,1
1078.2,1,1,1,1,1,1
1078.3,1,1,1,1,1,1
1078.4,1,1,1,1,1,1
1078.5,1,1,1,1,1,1
1078.6,1,1,1,1,1,1
1078.7,1,1,1,1,1,1
1078.8,1,1,1,1,1,1
1078.9,1,1,1,1,1,1
1079,1,1,1,1,1,1
1079.1,1,1,1,1,1,1
1079.2,1,1,1,1,1,1
1079.3,1,1,1,1,1,1
1079.4,1,1,1,1,1,1
1079.5,1,1,1,1,1,1
1079.6,1,1,1,1,1,1
1079.7,1,1,1,1,1,1
1079.8,1,1,1,1,1,1
1079.9,1,1,1,1,1,1
1080,1,1,1,1,1,1
1080.1,1,1,1,1,1,1
1080.2,1,1,1,1,1,1
1080.3,1,1,1,1,1,1
1080.4,1,1,1,1,1,1
1080.5,1,1,1,1,1,1
1080.6,1,1,1,1,1,1
1080.7,1,1,1,1,1,1
1080.8,1,1,1,1,1,1
1080.9,1,1,1,1,1,1
1081,1,1,1,1,1,1
1081.1,1,1,1,1,1,1
1081.2,1,1,1,1,1,1
1081.3,1,1,1,1,1,1
1081.4,1,1,1,1,1,1
1081.5,1,1,1,1,1,1
1081.6,1,1,1,1,1,1
1081.7,1,1,1,1,1,1
1081.8,1,1,1,1,1,1
1081.9,1,1,1,1,1,1
1082,1,1,1,1,1,1
1082.1,1,1,1,1,1,1
1082.2,1,1,1,1,1,1
1082.3,1,1,1,1,1,1
1082.4,1,1,1,1,1,1
1082.5,1,1,1,1,1,1
1082.6,1,1,1,1,1,1
1082.7,1,1,1,1,1,1
1082.8,1,1,1,1,1,1
1082.9,1,1,1,1,1,1
1083,1,1,1,1,1,1
1083.1,1,1,1,1,1,1
1083.2,1,1,1,1,1,1
1083.3,1,1,1,1,1,1
1083.4,1,1,1,1,1,1
1083.5,1,1,1,1,1,1
1083.6,1,1,1,1,1,1
1083.7,1,1,1,1,1,1
1083.8,1,1,1,1,1,1
1083.9,1,1,1,1,1,1
1084,1,1,1,1,1,1
1084.1,1,1,1,1,1,1
1084.2,1,1,1,1,1,1
1084.3,1,1,1,1,1,1
1084.4,1,1,1,1,1,1
1084.5,1,1,1,1,1,1
1084.6,1,1,1,1,1,1
1084.7,1,1,1,1,1,1
1084.8,1,1,1,1,1,1
1084.9,1,1,1,1,1,1
1085,1,1,1,1,1,1
1085.1,1,1,1,1,1,1
1085.2,1,1,1,1,1,1
1085.3,1,1,1,1,1,1
1085.4,1,1,1,1,1,1
1085.5,1,1,1,1,1,1
1085.6,1,1,1,1,1,1
1085.7,1,1,1,1,1,1
1085.8,1,1,1,1,1,1
1085.9,1,1,1,1,1,1
1086,1,1,1,1,1,1
1086.1,1,1,1,1,1,1
1086.2,1,1,1,1,1,1
1086.3,1,1,1,1,1,1
1086.4,1,1,1,1,1,1
1086.5,1,1,1,1,1,1
1086.6,1,1,1,1,1,1
1086.7,1,1,1,1,1,1
1086.8,1,1,1,1,1,1
1086.9,1,1,1,1,1,1
1087,1,1,1,1,1,1
1087.1,1,1,1,1,1,1
1087.2,1,1,1,1,1,1
1087.3,1,1,1,1,1,1
1087.4,1,1,1,1,1,1
1087.5,1,1,1,1,1,1
1087.6,1,1,1,1,1,1
1087.7,1,1,1,1,1,1
1087.8,1,1,1,1,1,1
1087.9,1,1,1,1,1,1
1088,1,1,1,1,1,1
1088.1,1,1,1,1,1,1
1088.2,1,1,1,1,1,1
1088.3,1,1,1,1,1,1
1088.4,1,1,1,1,1,1
1088.5,1,1,1,1,1,1
1088.6,1,1,1,1,1,1
1088.7,1,1,1,1,1,1
1088.8,1,1,1,1,1,1
1088.9,1,1,1,1,1,1
1089,1,1,1,1,1,1
1089.1,1,1,1,1,1,1
1089.2,1,1,1,1,1,1
1089.3,1,1,1,1,1,1
1089.4,1,1,1,1,1,1
1089.5,1,1,1,1,1,1
1089.6,1,1,1,1,1,1
1089.7,1,1,1,1,1,1
1089.8,1,1,1,1,1,1
1089.9,1,1,1,1,1,1
1090,1,1,1,1,1,1
1090.1,1,1,1,1,1,1
1090.2,1,1,1,1,1,1
1090.3,1,1,1,1,1,1
1090.4,1,1,1,1,1,1
1090.5,1,1,1,1,1,1
1090.6,1,1,1,1,1,1
1090.7,1,1,1,1,1,1
1090.8,1,1,1,1,1,1
1090.9,1,1,1,1,1,1
1091,1,1,1,1,1,1
1091.1,1,1,1,1,1,1
1091.2,1,1,1,1,1,1
1091.3,1,1,1,1,1,1
1091.4,1,1,1,1,1,1
1091.5,1,1,1,1,1,1
1091.6,1,1,1,1,1,1
1091.7,1,1,1,1,1,1
1091.8,1,1,1,1,1,1
1091.9,1,1,1,1,1,1
1092,1,1,1,1,1,1
1092.1,1,1,1,1,1,1
1092.2,1,1,1,1,1,1
1092.3,1,1,1,1,1,1
1092.4,1,1,1,1,1,1
1092.5,1,1,1,1,1,1
1092.6,1,1,1,1,1,1
1092.7,1,1,1,1,1,1
1092.8,1,1,1,1,1,1
1092.9,1,1,1,1,1,1
1093,1,1,1,1,1,1
1093.1,1,1,1,1,1,1
1093.2,1,1,1,1,1,1
1093.3,1,1,1,1,1,1
1093.4,1,1,1,1,1,1
1093.5,1,1,1,1,1,1
1093.6,1,1,1,1,1,1
1093.7,1,1,1,1,1,1
1093.8,1,1,1,1,1,1
1093.9,1,1,1,1,1,1
1094,1,1,1,1,1,1
1094.1,1,1,1,1,1,1
1094.2,1,1,1,1,1,1
1094.3,1,1,1,1,1,1
1094.4,1,1,1,1,1,1
1094.5,1,1,1,1,1,1
1094.6,1,1,1,1,1,1
1094.7,1,1,1,1,1,1
1094.8,1,1,1,1,1,1
1094.9,1,1,1,1,1,1
1095,1,1,1,1,1,1
1095.1,1,1,1,1,1,1
1095.2,1,1,1,1,1,1
1095.3,1,1,1,1,1,1
1095.4,1,1,1,1,1,1
1095.5,1,1,1,1,1,1
1095.6,1,1,1,1,1,1
1095.7,1,1,1,1,1,1
1095.8,1,1,1,1,1,1
1095.9,1,1,1,1,1,1
1096,1,1,1,1,1,1
1096.1,1,1,1,1,1,1
1096.2,1,1,1,1,1,1
1096.3,1,1,1,1,1,1
1096.4,1,1,1,1,1,1
1096.5,1,1,1,1,1,1
1096.6,1,1,1,1,1,1
1096.7,1,1,1,1,1,1
1096.8,1,1,1,1,1,1
1096.9,1,1,1,1,1,1
1097,1,1,1,1,1,1
1097.1,1,1,1,1,1,1
1097.2,1,1,1,1,1,1
1097.3,1,1,1,1,1,1
1097.4,1,1,1,1,1,1
1097.5,1,1,1,1,1,1
1097.6,1,1,1,1,1,1
1097.7,1,1,1,1,1,1
1097.8,1,1,1,1,1,1
1097.9,1,1,1,1,1,1
1098,1,1,1,1,1,1
1098.1,1,1,1,1,1,1
1098.2,1,1,1,1,1,1
1098.3,1,1,1,1,1,1
1098.4,1,1,1,1,1,1
1098.5,1,1,1,1,1,1
1098.6,1,1,1,1,1,1
1098.7,1,1,1,1,1,1
1098.8,1,1,1,1,1,1
1098.9,1,1,1,1,1,1
1099,1,1,1,1,1,1
1099.1,1,1,1,1,1,1
1099.2,1,1,1,1,1,1
1099.3,1,1,1,1,1,1
1099.4,1,1,1,1,1,1
