Time,Fx,Fy,Fz,Tx,Ty,Tz
1118.5,-46.90937,23.70337,209.3295,2.800662,-24.17788,7.849727
1118.6,-52.25815,2.696287,217.5638,5.263226,-22.65563,11.04832
1118.7,-68.34528,19.32059,222.3225,3.822189,-24.19957,9.693693
1118.8,-67.17372,20.15069,222.9675,3.582748,-23.43548,8.893579
1118.9,-66.0587,12.14688,216.4747,3.983327,-24.60066,9.992004
1119,-64.86324,20.178,218.53,2.658768,-25.14279,9.80002
1119.1,-69.08962,14.79603,214.6075,2.988073,-24.96846,9.395619
1119.2,-70.39818,21.49643,224.0739,2.009207,-24.0782,9.854143
1119.3,-69.86511,15.99749,226.1731,2.577682,-24.0665,9.806135
1119.4,-67.86043,15.6576,214.2601,2.893644,-25.34814,10.31269
1119.5,-64.622,19.03272,215.8574,2.709239,-23.97423,10.39071
1119.6,-65.76643,18.09949,220.5268,2.679634,-24.29718,10.56308
1119.7,-61.496,6.79765,214.8354,3.486164,-23.16173,15.99765
1119.8,-80.80431,15.71704,213.4224,2.283322,-25.57979,12.26286
1119.9,-63.92947,3.7125,224.243,3.086388,-20.99093,14.19346
1120,-63.8929,2.476788,227.6293,3.649154,-21.46963,15.26569
1120.1,-52.00015,3.007013,229.0636,3.475176,-19.94271,15.23508
1120.2,-63.88526,-2.702238,188.7023,3.12671,-23.15657,2.76728
1120.3,-105.9686,-346.1643,409.1502,120.1221,41.6264,140.5197
1120.4,-175.8563,175.3852,64.23605,-5.982757,-84.21916,-18.54873
1120.5,-2.284425,-29.65763,227.3498,9.348358,-17.22642,22.1916
1120.6,-68.12366,-41.6015,166.4227,10.35177,-42.33857,29.51596
1120.7,-71.07828,18.1826,176.9889,3.211167,-42.66796,12.27748
1120.8,-100.4144,4.162188,146.2426,4.627029,-56.82241,13.23645
1120.9,-124.3753,-5.368837,197.7706,5.461671,-45.91806,18.29732
1121,-153.19,-26.19036,181.855,8.527184,-54.10812,14.5499
1121.1,-69.2259,-2.913837,209.5292,1.981576,-22.74841,9.238892
1121.2,18.64464,-49.28075,219.1428,4.95576,-17.97414,11.04548
1121.3,30.50916,-16.82065,210.5188,5.915759,-18.24048,10.77989
1121.4,5.770012,63.37091,231.7162,-1.061619,-17.90049,3.224207
1121.5,-48.62949,61.25774,252.3027,-0.525021,-19.72324,4.77021
1121.6,-102.6832,65.42085,235.2964,-0.722438,-24.41632,7.027464
1121.7,-82.2759,10.27997,197.7908,5.11259,-23.61577,25.17821
1121.8,-85.87226,4.541725,205.1895,6.11756,-23.78048,16.40921
1121.9,-38.33974,4.0974,224.7254,6.241159,-17.75109,14.41531
1122,-67.72084,17.25234,216.4955,5.223068,-21.87765,9.942817
1122.1,-57.50708,0.5856375,224.9966,6.626855,-17.63644,17.29641
1122.2,-57.51745,16.90875,216.2294,4.876589,-17.67475,14.13173
1122.3,-55.79769,14.75841,215.4267,5.567312,-19.27741,13.3897
1122.4,-68.45912,14.87624,208.2037,5.804526,-20.94148,12.73591
1122.5,-79.90841,25.2895,205.5937,4.91614,-23.22135,11.27675
1122.6,-62.92427,19.4595,208.0936,5.543041,-21.06284,12.02838
1122.7,44.3935,-57.28812,115.0873,13.05195,-1.267459,11.40435
1122.8,-13.67966,30.05875,222.8463,4.870919,-13.10853,17.59608
1122.9,-37.03504,30.58537,270.8545,18.34205,-38.00492,53.22913
1123,-92.05611,25.0463,187.6162,-1.735672,-55.62248,-1.660144
1123.1,-47.72882,-59.6607,278.6572,13.64057,-10.69184,24.21652
1123.2,-80.98294,5.6808,128.9509,4.99591,-49.58999,13.42939
1123.3,-67.62157,-30.74603,173.8849,9.669835,-39.89446,28.74528
1123.4,-130.8286,-40.72018,195.5379,11.9199,-37.33722,21.72784
1123.5,-141.1962,-71.89654,184.1799,15.12193,-48.08481,24.17067
1123.6,-128.0684,-76.82115,200.2567,16.0279,-49.35679,25.45515
1123.7,-100.0447,18.81695,231.8932,3.867745,-28.82636,7.508232
1123.8,-63.86073,38.93645,297.2744,0.787127,-13.08451,2.282139
1123.9,-33.18993,-14.91139,336.4942,5.757967,-11.21597,10.82708
1124,-65.83186,-1.3682,287.0312,2.9803,-18.81236,10.76127
1124.1,-98.21773,18.76443,243.3499,0.718614,-27.31332,7.370614
1124.2,-99.37801,26.42118,250.2473,0.950204,-28.84042,7.139116
1124.3,-117.8042,57.44116,211.2581,-2.406106,-32.99837,5.434785
1124.4,-83.4464,73.07452,218.7515,-3.2275,-26.7123,5.789608
1124.5,50.72016,42.00285,314.652,1.301505,-7.636892,6.581058
1124.6,-52.24456,9.434012,328.5536,7.186928,-15.8121,9.35275
1124.7,-154.2306,12.47414,281.4421,6.660389,-28.97733,9.742117
1124.8,-267.0727,20.02826,244.1288,6.496968,-42.90464,10.38784
1124.9,-126.3966,22.61424,290.1072,6.883189,-22.40012,9.553478
1125,-184.4619,12.7769,271.4564,8.079616,-32.81581,9.700148
1125.1,-265.4456,17.54837,247.1425,4.738135,-45.80879,9.89354
1125.2,-120.1683,14.62922,307.4554,3.398606,-28.33221,5.487853
1125.3,-48.9877,6.43735,285.9389,4.29623,-26.44417,6.837371
1125.4,-46.89785,12.92506,269.1393,2.44412,-30.31894,7.307623
1125.5,-107.3068,18.39751,270.6075,0.95835,-29.26156,7.960901
1125.6,-60.77256,3.440387,303.3252,3.052769,-14.53991,9.726389
1125.7,-36.47314,-7.494637,290.976,3.766355,-12.12833,13.70756
1125.8,-67.24209,12.33197,223.718,1.672716,-25.86469,10.42106
1125.9,-74.89313,10.4663,222.4913,2.305221,-29.82683,8.349983
1126,-70.36582,11.66394,218.3174,2.2522,-29.02841,8.557156
1126.1,-67.33543,14.20142,219.4048,1.715678,-27.98546,8.810941
1126.2,-70.11646,11.40881,220.1513,2.36813,-28.47204,8.890819
1126.3,-72.28552,12.13245,220.7407,2.014669,-28.75089,8.857618
1126.4,-70.59725,12.15958,220.6402,2.222229,-28.31354,8.927105
1126.5,-70.36071,12.40201,220.6523,1.913822,-28.37492,9.018943
1126.6,-70.09414,12.40248,219.8874,2.264754,-28.43042,8.774096
1126.7,-69.88416,12.52325,220.126,2.078097,-28.39972,8.87815
1126.8,-68.89474,12.33159,219.5453,2.147954,-28.03499,9.001011
1126.9,-66.03759,17.75481,196.9055,1.698864,-30.34868,7.862693
1127,-52.03336,33.6405,148.1782,-0.213258,-29.86779,8.476307
1127.1,-45.96939,22.71852,138.5555,0.865552,-29.38979,9.769686
1127.2,-51.47671,10.62745,187.8575,3.222501,-26.60586,9.485096
1127.3,-89.31215,3.125025,274.6382,4.644208,-24.04496,8.795328
1127.4,-97.41827,4.035175,289.0332,4.719656,-24.084,8.833817
1127.5,-77.29637,7.921575,267.8766,3.920506,-24.30261,9.14595
1127.6,-56.45766,10.67024,223.7408,3.360916,-24.59462,9.08628
1127.7,-53.42762,11.90913,222.7175,3.199145,-22.6022,9.67391
1127.8,-66.59121,14.617,219.0263,3.196084,-25.99437,8.979496
1127.9,-71.57092,18.26385,221.6905,2.967883,-24.83113,9.354976
1128,-67.91686,12.65599,217.7794,3.035521,-24.88411,9.9759
1128.1,-70.7105,16.69424,217.694,2.362206,-25.79833,9.319909
1128.2,-70.19324,17.2345,220.578,1.743266,-25.59336,9.87773
1128.3,-70.04005,17.77499,218.9773,2.027577,-25.90058,9.866094
1128.4,-68.82781,21.06466,216.0049,1.499815,-26.12651,9.853243
1128.5,-67.34283,17.74092,215.7637,2.248685,-25.28488,10.90488
1128.6,-68.42622,20.30639,220.9689,1.910102,-24.76182,10.28878
1128.7,-68.03346,21.1927,218.4513,1.326189,-25.96666,10.58479
1128.8,-51.87316,23.07357,223.565,1.641771,-21.0875,11.30105
1128.9,-73.98028,15.58937,215.123,1.798285,-25.81843,11.11256
1129,-70.82715,21.82585,215.5075,1.279318,-25.01139,9.683425
1129.1,-62.07888,9.782075,216.5096,2.535087,-26.00805,11.05946
1129.2,-44.90707,17.0928,212.3478,1.659521,-23.39595,11.31866
1129.3,-40.43906,-40.26276,212.0564,6.214964,-20.71599,25.56727
1129.4,-41.96534,-210.4176,204.1487,119.4106,-2.376515,92.38836
1129.5,13.59425,-84.55177,247.5504,7.147447,23.27373,-19.23532
1129.6,-111.6503,-53.44729,220.7834,13.35331,-39.88699,39.63878
1129.7,-91.14572,44.47081,211.7922,-0.420608,-33.08205,0.479074
1129.8,-63.41501,45.42691,210.7186,-1.101826,-31.7868,3.883783
1129.9,-108.6421,-7.887212,187.159,5.21713,-43.45519,16.90483
1130,-141.0376,-20.76558,204.1083,6.598521,-46.86107,18.85146
1130.1,-151.9861,-11.33779,195.2011,5.934606,-49.01266,11.63669
1130.2,-75.21426,8.318037,227.6426,2.377091,-24.52416,8.904528
1130.3,167.6854,-74.06877,137.8692,5.733196,-23.89101,10.59723
1130.4,55.70026,39.23699,186.6636,-1.301002,-17.14296,9.127788
1130.5,18.8426,33.09526,225.9796,0.525645,-12.59325,10.54031
1130.6,-37.37655,32.53715,257.9479,1.75423,-18.75583,10.04323
1130.7,-91.60998,69.2832,243.3087,-2.491856,-25.33669,5.69532
1130.8,-125.4976,26.82829,205.2381,1.524748,-32.61543,6.872428
1130.9,-84.73264,19.31274,209.9884,2.107293,-28.64056,9.863737
1131,-42.0728,13.53574,227.5426,2.303726,-20.60004,11.24651
1131.1,-58.80889,-9.7812,219.9581,5.18163,-21.9367,20.76656
1131.2,-65.47752,19.72602,214.3102,2.902241,-25.42817,11.36248
1131.3,-62.78364,13.67654,221.1837,2.67102,-22.23345,13.09285
1131.4,-66.01785,9.70235,225.8894,2.98526,-21.58862,15.14695
1131.5,-60.41376,5.561062,211.6441,3.654989,-22.33589,12.06654
1131.6,-87.35957,14.61712,204.9185,2.88758,-27.04564,11.58661
1131.7,-58.6677,21.69024,220.5679,2.255704,-24.2849,10.64695
1131.8,227.8918,-8.458213,78.33923,0.258849,-39.60615,4.698466
1131.9,-189.4034,112.6724,222.5426,-0.194698,-35.87304,3.817962
1132,-4.25885,-339.8806,193.1544,36.92136,-87.21889,134.1252
1132.1,-48.63813,68.90636,149.8973,-3.654161,-52.47296,3.075156
1132.2,24.55455,38.83073,243.6017,1.653518,-3.559283,8.914051
1132.3,-55.57903,-27.31408,225.4724,7.401765,-25.72898,22.28717
1132.4,-56.09047,-48.9735,178.1107,7.214084,-45.5625,31.22201
1132.5,-93.92036,-11.37185,186.8295,5.890769,-39.79214,16.00406
1132.6,-129.0564,-58.12696,181.8726,12.10821,-46.24069,22.04538
1132.7,-147.5258,-75.61783,166.3146,14.9032,-57.86346,28.27165
1132.8,-67.95134,5.5944,245.6052,3.630132,-20.56967,14.97237
1132.9,-52.55696,6.582687,269.4683,3.147017,-21.57945,2.840114
1133,18.35205,-9.181375,341.756,3.49382,-7.581668,5.047627
1133.1,-61.85664,1.414462,272.8265,3.307956,-18.52012,3.300082
1133.2,-85.43534,11.34192,265.8575,2.485632,-21.91025,10.05852
1133.3,-113.2047,42.09443,228.0826,0.433429,-30.45563,5.727727
1133.4,-153.2853,78.30709,195.8791,-3.709478,-41.97197,3.130552
1133.5,-21.64458,53.25399,276.7601,-0.513465,-16.31761,5.831987
1133.6,4.960312,14.91925,334.9047,4.888426,-9.00262,9.87788
1133.7,-107.6559,10.66838,293.7761,6.582143,-24.95994,9.291982
1133.8,-216.2136,13.82036,260.4171,7.113015,-38.08284,9.61592
1133.9,-171.4619,7.299063,278.0806,8.759164,-27.04399,11.84474
1134,-73.41899,10.88325,311.5671,8.474389,-13.96323,10.31322
1134.1,-233.7333,3.530513,259.7879,7.717292,-38.57987,11.08613
1134.2,-172.6081,8.808375,279.279,4.037479,-31.78968,11.14771
1134.3,-94.08185,-4.839588,308.7,5.49621,-26.48327,8.934419
1134.4,-20.43255,22.91115,270.6659,1.901389,-26.60592,4.919874
1134.5,-92.16244,22.66395,273.3921,1.00825,-32.59775,4.735859
1134.6,-93.52258,19.59287,286.0659,1.222183,-22.32786,5.820804
1134.7,-40.08111,-4.534275,314.0889,3.606575,-8.838109,8.66225
1134.8,-50.17805,5.985025,255.4872,2.203512,-17.9709,10.85343
1134.9,-64.41363,16.0452,220.8098,1.108983,-27.20592,7.739011
1135,-75.52704,7.487438,219.4074,2.648808,-30.06668,8.552662
1135.1,-71.96676,10.96605,221.6826,1.936214,-28.39897,8.848365
1135.2,-69.74824,9.737488,220.4022,2.220447,-28.08413,9.361302
1135.3,-70.21217,9.848687,220.4176,2.252564,-28.58914,8.697114
1135.4,-68.9376,10.47405,220.3571,2.136849,-28.31321,8.730953
1135.5,-68.95445,10.06892,221.2901,2.079863,-28.15565,8.967635
1135.6,-69.2552,9.980062,220.929,2.13252,-28.11549,9.052295
1135.7,-70.57191,9.108175,221.2699,2.423721,-28.54263,8.856058
1135.8,-68.87012,10.06775,221.3262,2.195148,-27.97312,9.100368
1135.9,-69.52641,9.575825,221.1782,2.27521,-28.30255,8.959239
1136,-69.7794,10.22567,220.9274,2.18554,-28.25362,8.936372
1136.1,-69.33478,10.11769,221.4122,2.196543,-28.16601,8.901654
1136.2,-68.94675,13.95045,213.6939,1.906971,-28.38049,8.963195
1136.3,-59.52528,30.19888,158.0372,0.004056,-30.97492,8.52092
1136.4,-50.96449,23.37641,136.9267,0.602475,-30.4725,9.13784
1136.5,-47.72774,18.1943,152.4281,2.099207,-28.63754,9.047886
1136.6,-67.12451,11.19655,250.8136,3.549218,-21.8569,8.901062
1136.7,-87.15434,1.9766,293.3366,4.796527,-23.01432,8.135959
1136.8,-87.88021,6.0177,295.6068,4.557576,-21.95309,8.2197
1136.9,-55.72844,7.877663,256.4335,3.715056,-21.25083,7.846817
1137,-46.89759,23.85547,216.1085,2.356418,-22.94681,7.80405
1137.1,-59.78613,7.409462,213.3754,4.307561,-25.02577,10.29184
1137.2,-72.20269,14.4468,215.1866,3.240772,-24.89078,9.845618
1137.3,-61.76223,13.19399,218.2298,3.342316,-25.07256,9.42758
1137.4,-67.30727,11.40098,215.2625,3.521765,-25.81385,9.773047
1137.5,-71.46485,16.05374,219.8232,2.546221,-25.52219,9.317921
1137.6,-70.2916,15.00651,215.3313,2.412271,-25.48701,9.657558
1137.7,-69.46484,14.46867,224.3996,2.003695,-24.48804,9.849773
1137.8,-68.76819,7.5959,211.7935,3.257127,-27.66452,11.56277
1137.9,-62.0333,15.40571,210.7778,2.310658,-26.66325,10.88704
1138,-66.5336,15.12553,218.3601,2.207451,-23.80116,8.67746
1138.1,-69.59052,20.90417,219.7787,1.500248,-24.71395,9.810933
1138.2,-69.87347,12.72618,218.8804,2.266832,-25.0631,9.951355
1138.3,-81.69038,13.11493,220.0469,1.833371,-25.50158,11.65812
1138.4,-76.43579,15.9348,219.2616,1.402419,-26.15093,10.93256
1138.5,-64.47316,8.106188,212.6127,2.561545,-25.32973,11.13567
1138.6,36.55051,-50.75512,223.3774,7.109344,-4.75071,10.11079
1138.7,-183.7984,50.38351,186.4131,18.7572,-35.069,10.71424
1138.8,-4.505763,-84.6127,267.3224,58.84262,-40.86737,52.12476
1138.9,-88.49289,43.83088,170.2818,-1.268786,-41.26768,11.08374
1139,-7.32975,25.8473,205.6449,1.734844,-27.90526,12.64171
1139.1,-62.8345,-12.0246,183.2704,5.364816,-40.5169,18.43955
1139.2,-78.41209,-12.67289,194.6256,4.695381,-37.71005,17.13063
1139.3,-144.5724,-12.34866,189.1089,4.30024,-48.03587,11.76113
1139.4,-150.6879,-18.09662,207.6124,4.871298,-40.88714,12.70006
1139.5,-143.2607,-25.93169,179.9775,6.36622,-58.94566,20.02116
1139.6,197.1802,111.5316,339.389,-8.448219,10.61868,14.1659
1139.7,-5.121825,5.759425,152.6783,5.418018,-32.23475,12.60262
1139.8,24.64792,2.437,195.9481,4.835621,-15.32307,14.88323
1139.9,-0.598775,30.12658,233.1845,1.94513,-17.21138,10.73916
1140,-69.14458,67.7341,257.3324,-1.985649,-21.3293,2.93522
1140.1,-102.2406,50.29691,237.6032,-0.61304,-25.7336,5.371339
1140.2,-119.9211,12.51699,200.2764,3.340327,-31.58403,9.669682
1140.3,-57.88311,15.92184,216.1463,3.281796,-23.2114,10.11054
1140.4,-55.41486,6.021325,219.6316,4.29694,-21.81795,11.68107
1140.5,-65.52679,4.415963,225.5621,4.468314,-22.53664,12.36326
1140.6,-69.22646,16.38595,214.401,3.284143,-24.92749,9.867706
1140.7,-64.43964,18.72835,206.9275,3.327398,-24.82743,10.71189
1140.8,-64.64456,19.48989,220.3244,3.447979,-22.6366,12.5925
1140.9,-77.81947,11.58059,215.4857,4.45204,-23.84655,11.68279
1141,-83.35226,12.92655,212.2841,3.92061,-26.3185,10.3637
1141.1,-52.0142,18.5253,218.2628,3.31177,-20.81194,8.146196
1141.2,36.52863,71.97544,293.1171,-1.478048,1.801525,8.806366
1141.3,-116.0107,24.30053,255.5655,50.68085,-48.2952,42.48599
1141.4,-348.5979,-39.94102,352.2491,39.90496,-23.66129,92.26019
1141.5,-278.8657,22.81232,214.497,0.891469,-42.11078,11.27488
1141.6,-63.5719,69.0978,171.413,-3.457072,-43.59596,-15.61551
1141.7,-69.48409,-5.012612,174.3992,6.414047,-48.08292,16.4547
1141.8,-110.2854,-25.18784,203.8515,7.495264,-37.57988,17.16503
1141.9,-137.0694,-42.78165,184.8893,11.3422,-49.22299,15.04248
1142,-130.8389,-34.75886,191.8418,10.83521,-46.36097,11.16638
1142.1,-115.2206,-10.64011,244.1529,7.171845,-28.49537,11.11429
1142.2,-82.60606,49.30626,235.3033,0.37252,-27.039,15.02871
1142.3,-7.503675,-11.85324,325.4426,5.00474,-3.269758,10.11438
1142.4,-24.3829,18.21094,304.9665,1.246909,-14.9329,4.860345
1142.5,-61.72025,3.703187,272.9818,3.104449,-20.22686,10.85043
1142.6,-90.82715,1.378912,263.0124,3.844889,-25.67609,10.09604
1142.7,-118.2526,43.70616,226.1596,-0.449331,-32.75064,7.092043
1142.8,-147.3157,78.57919,188.7141,-3.61563,-38.93184,3.695119
1142.9,-24.37514,51.25491,276.3048,-0.367273,-16.44043,6.566028
1143,4.516212,13.26643,334.5729,5.78586,-8.903575,9.896344
1143.1,-104.1628,13.6131,289.9515,5.758399,-25.23306,9.043886
1143.2,-218.5001,14.22525,268.9194,7.558587,-37.51817,11.10427
1143.3,-174.1791,5.894863,277.7194,8.800352,-27.71204,11.8364
1143.4,-75.37845,11.68351,311.6476,8.263811,-14.52322,11.27334
1143.5,-230.6225,1.904562,258.999,8.052895,-37.39857,11.09184
1143.6,-174.5637,10.19254,279.714,3.768956,-31.87815,11.13601
1143.7,-93.43724,-5.523138,316.1031,5.436151,-26.81873,8.80065
1143.8,-23.15069,23.44414,273.9097,1.994564,-26.63037,4.866804
1143.9,-92.7654,24.16554,274.9482,0.801877,-33.00972,4.817948
1144,-94.41242,20.46828,287.3499,1.109949,-23.31213,5.503682
1144.1,-42.24294,-2.164463,316.8374,3.409305,-9.138175,8.271494
1144.2,-51.82983,5.87355,257.6143,2.360954,-17.90425,10.86564
1144.3,-64.45632,16.43404,220.0132,1.111146,-27.38916,7.852251
1144.4,-75.3915,7.6207,219.7823,2.696622,-30.14898,8.61239
1144.5,-71.86848,11.86134,221.6956,1.879343,-28.37934,8.856257
1144.6,-69.64822,10.85055,220.6121,2.188946,-28.05586,9.259658
1144.7,-69.38052,10.96714,220.3722,2.15987,-28.53766,8.768667
1144.8,-68.96074,11.86178,219.9657,2.110827,-28.27236,8.681098
1144.9,-68.86021,11.0542,221.558,2.030216,-28.20525,8.96253
1145,-69.20416,10.98481,220.7125,2.115654,-28.05924,9.031792
1145.1,-70.3603,10.45231,221.9389,2.340772,-28.52591,8.774762
1145.2,-68.85403,10.79949,221.2488,2.183878,-28.00776,9.162371
1145.3,-69.48238,10.65104,221.3398,2.185153,-28.18693,8.996912
1145.4,-69.43668,10.88892,221.6314,2.161577,-28.18719,8.894232
1145.5,-68.99052,10.80839,221.1584,2.19222,-28.1253,9.039154
1145.6,-69.17916,10.95291,221.0149,2.200862,-28.15719,8.945964
1145.7,-34.82095,31.23294,182.6277,0.06613,-27.1753,8.095281
1145.8,-11.57786,36.92281,154.2521,-0.488048,-24.56132,8.772824
1145.9,-10.13443,29.25312,170.2704,0.722272,-22.05537,10.22368
1146,-76.26776,11.23636,228.5987,3.330683,-25.68437,10.26907
1146.1,-125.7903,0.759975,281.1548,5.127505,-29.70996,9.585969
1146.2,-116.1432,5.45855,285.3296,4.450309,-27.12732,9.15461
1146.3,-73.59436,10.02557,250.5834,3.315519,-23.00832,8.629513
1146.4,-49.94638,14.18522,209.7585,3.054126,-24.20939,9.189661
1146.5,-56.3684,10.62226,215.0448,3.725855,-24.96984,11.58009
1146.6,-65.9469,13.59811,214.548,3.64272,-25.56345,9.49028
1146.7,-66.32051,19.09134,218.7679,2.985989,-25.1415,10.55741
1146.8,-69.15609,14.65181,220.3481,3.032565,-24.23706,10.80487
1146.9,-64.51727,15.19135,216.5976,2.860552,-24.89525,9.815939
1147,-64.37923,17.71755,216.2948,2.338815,-25.03541,12.24877
1147.1,-61.77893,9.4811,215.0286,3.435793,-25.28089,15.56518
1147.2,-65.32784,19.19314,219.7558,2.265969,-23.86016,11.52655
1147.3,-70.14074,19.72498,214.7661,2.558298,-24.83936,10.61748
1147.4,-63.62101,22.02681,215.9241,1.904714,-23.7764,11.2444
1147.5,-62.17049,18.80931,215.4339,2.425077,-24.50181,12.88812
1147.6,-68.06855,25.61744,213.1419,1.467197,-25.61812,10.55235
1147.7,-67.26469,17.82844,211.7563,2.1014,-24.73136,11.42688
1147.8,-63.37596,21.14936,212.983,1.923323,-24.22908,11.70489
1147.9,-56.01479,16.99644,212.5967,2.384479,-22.94353,10.64271
1148,15.30515,6.6819,190.1122,3.626482,-24.10867,11.45805
1148.1,10.37158,-30.45054,94.86102,34.56591,-50.51973,10.33511
1148.2,114.6477,-148.9051,493.2869,103.5165,86.03876,112.9577
1148.3,-147.6559,127.7417,126.4876,-8.762148,-36.29395,-9.452116
1148.4,-81.51298,25.43829,159.1103,4.592464,-41.53879,9.537262
1148.5,-68.17194,-48.50241,212.3613,11.4962,-30.1036,29.22546
1148.6,-69.61838,15.08737,191.8614,2.691041,-36.42754,10.28075
1148.7,-124.8326,2.575938,169.0597,5.224475,-52.27468,11.75225
1148.8,-141.6555,-13.26841,198.4559,6.515113,-45.0713,13.47118
1148.9,-149.1622,-20.48857,215.6078,7.409516,-37.65249,17.24562
1149,23.58097,-70.3766,363.0188,5.497441,-29.33684,9.15668
1149.1,-5.724062,27.34206,146.8813,0.533588,-17.40238,9.565418
1149.2,48.97858,30.09906,210.2712,1.069586,-14.04853,14.70614
1149.3,19.52775,13.24194,249.7378,3.720337,-12.40095,13.30547
1149.4,-85.57889,51.57799,257.2957,-0.712701,-24.49031,7.217123
1149.5,-112.9064,34.54033,232.9343,2.089196,-26.26474,9.420054
1149.6,-93.76435,13.45346,204.0201,3.918033,-27.96692,13.76789
1149.7,-52.76419,17.91619,221.7792,3.357878,-21.86488,12.17072
1149.8,-59.28496,-7.572725,230.3857,5.491889,-17.91949,20.57913
1149.9,-65.80164,26.09431,217.8763,2.89885,-23.44547,10.54917
1150,-62.26677,21.04056,212.5101,4.024554,-20.96266,10.75244
1150.1,-60.86829,20.62728,215.8604,4.220808,-21.30854,12.32607
1150.2,-68.71607,20.66945,210.4731,4.33338,-22.24761,13.43176
1150.3,-74.47325,18.92025,204.2146,4.717415,-22.93146,12.46216
1150.4,-68.47025,18.65325,213.2892,4.819624,-22.14012,13.57404
1150.5,-46.38596,26.12384,212.7738,3.734915,-20.65124,9.77842
1150.6,-62.46166,-53.44944,195.65,9.83085,-29.46896,25.74582
1150.7,-52.57685,113.8875,120.4166,48.10839,-87.01262,100.106
1150.8,-82.65574,108.5529,292.1151,-7.267685,-15.2969,-48.35271
1150.9,-72.72462,-68.03835,211.9073,12.29873,-27.11723,35.92495
1151,-98.07055,13.51205,134.3345,9.975541,-61.4251,25.57321
1151.1,-68.4347,61.50462,163.0907,2.145381,-45.41822,0.396784
1151.2,-132.1011,-8.485163,166.3845,10.44665,-52.63658,11.93948
1151.3,-114.5018,-37.79396,193.1579,13.89565,-44.81089,16.62725
1151.4,-134.4369,-49.22356,182.0062,13.68601,-54.24566,18.52967
1151.5,-97.5402,14.47787,223.2104,3.662414,-29.93978,9.187144
1151.6,-88.30416,10.98561,284.2545,5.451969,-15.37889,8.67031
1151.7,-58.4313,-41.35843,316.6382,8.159315,-13.22142,14.95241
1151.8,-55.36436,-4.989438,289.2195,3.65347,-18.15163,12.15237
1151.9,-87.83946,10.58345,250.1405,2.312006,-27.0961,6.60276
1152,-89.95771,25.5918,260.7711,1.138453,-26.60122,7.387884
1152.1,-112.3814,61.35344,223.9388,-2.178469,-33.08323,3.746735
1152.2,-84.36565,92.91774,217.6562,-6.095251,-29.83888,3.218777
1152.3,46.99779,46.84736,313.8568,-0.084262,-10.69736,4.775055
1152.4,-49.0337,8.702937,328.8872,7.123094,-16.43658,8.082063
1152.5,-135.4163,9.092413,283.8833,7.238862,-25.57319,9.338678
1152.6,-262.2087,17.95571,250.7164,6.939516,-41.29088,10.19796
1152.7,-139.8167,22.2283,287.9878,7.317258,-24.08244,9.629303
1152.8,-169.7754,19.83119,277.4932,7.074738,-30.84754,10.71159
1152.9,-281.8311,13.27542,244.9362,5.128995,-46.05133,10.68995
1153,-139.3236,10.24469,311.0659,3.563956,-27.43606,6.294449
